"count"	"b2a"	"b2b"
342	-6.191877	-10.16311
343	-3.841256	-7.8432
344	-11.7962	-9.954793
345	-11.507587	-12.179215
346	-14.430648	-11.111465
347	-9.854296	-8.275266
348	-8.768584	-5.276652
349	-4.764743	-8.741698
350	-4.803216	-10.156148
351	-4.937957	-6.866234
352	-4.60343	-3.910756
353	0.420814	-2.206658
354	-5.465292	0.347477
355	-1.384568	1.324774
356	-0.55785	1.744954
357	6.799424	0.11329
358	2.770469	-1.788922
359	-0.129841	-5.394508
360	1.897854	2.595594
361	-0.471075	2.228654
362	-1.808415	1.699916
363	-3.462719	-6.894741
364	-12.137573	-3.300129
365	-4.885126	-9.088271
366	-2.912549	-6.383661
367	-2.995568	-7.263551
368	1.057752	-7.349547
369	-0.926265	-6.56968
370	-1.359966	-3.237217
371	-2.397301	-6.584488
372	-8.031266	-7.861909
373	-12.01937	-7.601225
374	-3.984665	-9.1746
375	0.888477	-6.920242
376	-0.038566	-6.756075
377	-1.358251	-6.213683
378	1.564112	-6.290651
379	2.018664	-4.326255
380	-7.438919	-2.034377
381	-7.552954	-0.232
382	-13.916806	2.149188
383	-14.59104	-2.460403
384	-15.078299	-0.782131
385	-15.00431	0.12738
386	-15.563717	1.830058
387	-8.076685	2.415151
388	-4.644886	-6.392067
389	-4.544782	-1.659516
390	-5.208451	-2.059518
391	-4.248634	2.96275
392	-1.408609	-14.229003
393	-0.002996	0.582156
394	5.385665	-9.348983
395	3.292595	-1.247751
396	11.567435	-0.813177
397	-13.701431	-4.233587
398	12.070679	-6.478062
399	-6.613057	-2.964421
400	3.766759	6.305677
401	2.298734	0.108301
402	0.940731	-0.435736
403	-0.047423	3.172967
404	-1.723256	4.712294
405	-3.879012	5.550815
406	-7.112292	9.99821
407	-4.431302	8.79299
408	-7.99944	10.280821
409	-9.510571	8.36995
410	-1.175654	5.191532
411	1.911788	8.534092
412	-0.046706	9.795645
413	-2.071745	6.448162
414	-1.131459	4.284595
415	4.949602	-1.097825
416	-4.836584	4.153247
417	-6.542484	-2.525304
418	-5.965189	1.580118
419	-3.774951	8.492383
420	-1.8189	5.322934
421	0.591264	5.994885
422	-0.107393	2.538932
423	0.583385	3.184827
424	-2.837778	-2.413212
425	-2.167719	-1.236133
426	-0.006136	3.630673
427	-1.532821	6.1495
428	-1.727551	3.503351
429	-4.370472	-4.954685
430	2.914448	0.560635
431	2.568319	-2.185147
432	0.557516	-7.259292
433	1.951999	8.242323
434	1.416111	4.012013
435	0.786098	-0.499495
436	1.540215	1.04314
437	3.991059	-4.240542
438	-0.204841	-6.035206
439	0.624485	-8.613372
440	4.883968	-3.681276
441	-2.804498	-2.422674
442	0.10598	-2.953027
443	8.179168	-1.034506
444	1.245201	-1.086701
445	-3.883974	2.483779
446	-4.819398	-2.74905
447	-5.243552	-0.371725
448	-0.515137	-0.080456
449	-1.08267	-4.726333
450	-4.123969	-2.504098
451	-3.198932	-8.170341
452	0.631524	-11.020952
453	-5.275045	-12.094612
454	-4.220941	-13.243264
455	0.912942	-3.714028
456	0.038017	-3.914396
457	-0.640698	-3.187124
458	5.187869	-3.244999
459	5.177531	-3.088699
460	7.8444	-7.958637
461	9.564582	-7.626941
462	3.546692	-0.535032
463	6.660494	-4.733164
464	0.402673	-2.54433
465	-2.995887	-2.710113
466	-3.055087	3.224744
467	-1.356111	-1.796576
468	-1.770172	-0.841627
469	-5.64971	-3.25256
470	-4.642961	-4.789829
471	-2.074573	-1.748089
472	4.756601	-0.073747
473	1.391616	-3.519444
474	4.162591	-0.471408
475	2.063677	-1.974983
476	1.744487	0.139876
477	-0.030053	-0.070396
478	2.633863	0.453509
479	3.08343	0.749157
480	4.912214	0.831851
481	4.1696	1.253665
482	0.942949	3.424699
483	3.116526	-1.23679
484	3.751946	0.799944
485	4.795492	-0.726164
486	4.280863	0.859951
487	4.923522	-4.782171
488	4.174131	-2.024962
489	1.321372	-2.522385
490	-0.67321	-1.181101
491	-1.563612	-8.842701
492	-9.102617	-11.985428
493	-6.119701	-8.476641
494	-3.765942	-10.097848
495	-5.675224	-7.547465
496	-2.566528	-7.704835
497	3.266753	-10.282022
498	-0.730286	-5.110807
499	-5.885235	-5.40075
500	-3.621861	-2.219506
501	-5.914636	-0.799275
502	2.117041	-3.70162
503	-0.258525	-4.198056
504	-4.005343	-3.841134
505	-2.581646	-2.532816
506	-4.168442	-0.524087
507	-2.619411	-4.231064
508	0.683264	-0.037048
509	-0.722326	-5.099501
510	-8.384792	-5.719456
511	-11.431072	-3.498385
512	-12.265613	-3.967903
513	-8.47789	-5.459462
514	-6.777249	-6.441818
515	-1.035754	-4.728881
516	-2.834267	-2.84199
517	-0.180986	-9.185089
518	-1.860669	-9.807877
519	-6.934547	-7.495771
520	-4.157225	0.933444
521	-6.607222	0.315985
522	-4.032873	-0.0096
523	2.458052	-0.839667
524	0.760505	-0.705259
525	-0.271556	-3.44422
526	-2.147017	-5.535805
527	-3.705524	-6.340009
528	-2.143732	-3.42446
529	1.302698	-3.780385
530	-2.244572	-0.910696
531	-0.766483	-1.097682
532	-3.189879	-0.691484
533	0.873691	-3.25456
534	1.712718	-4.37096
535	-0.278915	-6.468642
536	1.232795	-8.236242
537	-0.60887	-6.995965
538	6.462526	-11.408352
539	7.246201	-15.815554
540	6.193265	-13.241646
541	-1.846486	-14.015288
542	-2.601205	-15.868405
543	-0.560224	-12.937896
544	-3.990437	-13.195924
545	-8.161827	-5.695633
546	-8.612527	-13.735137
547	-6.076585	-2.66966
548	-9.197451	-4.53318
549	-10.644341	-4.182505
550	-12.648892	-1.065221
551	-8.645012	-2.156964
552	-11.24553	-2.595492
553	-11.311898	-4.446675
554	-7.578273	0.361648
555	-7.612371	-0.304503
556	-9.111088	-2.388342
557	-10.01077	5.052318
558	-10.942144	-4.398445
559	-11.43713	-8.13405
560	-9.13481	-7.095114
561	-7.621973	-2.096518
562	-7.627005	1.298225
563	-5.768332	-0.404354
564	-5.197084	0.503485
565	-4.561039	1.813735
566	-3.176292	0.973063
567	-4.324303	-4.812255
568	-6.247959	0.119429
569	-5.136849	0.42827
570	-2.330699	-1.721081
571	-1.122157	3.513881
572	-2.193258	2.485798
573	-1.397468	-0.848713
574	-0.152298	-0.755922
575	1.901663	0.429509
576	1.793616	-0.874682
577	-2.89851	2.151347
578	-1.837051	-1.845734
579	-0.907411	-3.26374
580	-1.92488	-0.841951
581	-1.730869	-2.217597
582	1.957315	-1.136703
583	9.869225	1.551827
584	6.078577	5.508647
585	6.029097	3.286926
586	7.471583	-0.274285
587	9.093605	4.878094
588	10.28427	4.972057
589	8.489955	-4.959993
590	0.38937	1.226489
591	2.155205	-2.019619
592	1.399215	6.239527
593	0.29731	5.965362
594	-2.364219	-0.500725
595	-6.346159	-7.264015
596	-7.452478	-1.226463
597	-6.886735	-0.592853
598	-8.270592	-2.871851
599	-3.217322	-4.648314
600	-5.132319	3.554828
601	-1.833379	5.922323
602	-2.408114	0.140141
603	-8.199897	0.723825
604	1.544521	2.866162
605	5.551738	5.193099
606	-0.918482	0.426811
607	-0.777865	-0.248935
608	2.340225	-0.263225
609	-2.442457	5.953679
610	1.253357	7.032237
611	0.373334	10.189185
612	1.191362	10.197152
613	4.77265	3.377338
614	-0.422432	5.371629
615	-0.539658	8.297972
616	2.080078	12.387077
617	-1.111711	1.782369
618	3.576129	-5.483393
619	7.305757	11.113242
620	6.050845	3.184045
621	6.306184	-5.106337
622	11.603787	1.043614
623	11.675839	4.110141
624	11.910955	-0.049156
625	10.388198	-0.009305
626	4.060939	-0.661443
627	3.773798	5.501003
628	1.812105	0.445118
629	-0.771058	6.905827
630	2.593699	5.533811
631	3.803754	-0.078131
632	3.591945	10.051459
633	8.039444	9.158013
634	7.676692	4.702309
635	4.0897	2.006883
636	6.731349	-10.090792
637	8.460478	6.990955
638	5.086968	7.410434
639	5.257478	4.538789
640	3.298092	-6.044729
641	5.319231	0.658502
642	4.645294	-3.430083
643	4.531812	3.742246
644	1.692686	-2.594965
645	1.119624	-1.970646
646	-4.491924	-2.111491
647	-3.900903	-2.486816
648	-4.534601	-2.037141
649	-11.163049	-0.871412
650	-6.477407	-1.789797
651	-5.292037	-0.305765
652	0.99107	0.119608
653	0.029104	-3.964572
654	-0.184293	1.56419
655	-1.689317	0.071343
656	0.823413	-0.064817
657	1.08298	-0.797974
658	4.255637	-4.569624
659	3.377049	8.09901
660	0.724312	3.771012
661	0.269029	4.763006
662	-1.080598	-1.14016
663	-2.218536	10.873402
664	-2.101402	7.108242
665	-1.718357	0.504381
666	-2.365322	-1.389303
667	0.251103	0.415261
668	-3.212116	2.1917
669	-2.960304	5.156605
670	-2.795336	-0.178887
671	-2.135378	6.017998
672	-2.169308	1.191092
673	-3.250656	0.864874
674	-2.813801	2.674603
675	-7.347331	-1.659861
676	-9.960712	5.882514
677	-7.416823	9.578262
678	-2.017359	-7.220365
679	-1.280454	-7.800504
680	1.240585	5.678106
681	-2.642887	-4.858133
682	0.228562	5.660134
683	-3.515538	-2.182886
684	-2.811876	-8.52437
685	0.175919	-0.148707
686	3.368668	-9.988477
687	1.389082	-6.032208
688	3.375282	-1.634642
689	1.489496	-6.887451
690	0.9582	-3.094847
691	-2.278132	-5.769675
692	-1.752284	3.26466
693	-2.130229	3.073899
694	-2.410198	2.294769
695	-1.067611	0.464108
696	-2.100394	-4.975657
697	-3.602366	-2.293547
698	-4.084989	2.119838
699	-4.481759	-6.0911
700	-3.974497	8.027891
701	-4.890662	-0.873937
702	-1.017989	0.59884
703	-0.073139	-5.458669
704	-3.019511	-6.60742
705	-2.344461	-5.913309
706	-5.936055	-3.323132
707	-13.623139	1.617171
708	-9.368614	-0.441818
709	-6.107402	-3.811453
710	-7.191124	7.269674
711	-2.8578	4.746106
712	4.347916	5.651934
713	3.270349	6.355619
714	1.522185	7.635448
715	2.969546	5.00254
716	-0.019872	7.641887
717	6.863187	9.092795
718	6.537219	7.063633
719	8.925078	-1.518711
720	6.087624	-5.370611
721	-1.437657	-1.043416
722	-0.345894	2.839164
723	0.429807	1.979419
724	-1.019109	3.379695
725	-0.643903	2.213054
726	-2.698028	-0.799816
727	-4.410903	0.273793
728	-4.681847	0.571454
729	-4.389983	7.034231
730	-3.659482	9.492136
731	-3.388238	7.943324
732	-1.301807	9.721327
733	1.786346	4.440638
734	1.902502	6.033815
735	2.992397	3.849092
736	4.577449	-0.29204
737	3.008319	-1.910155
738	5.008297	9.2606
739	2.674028	1.55195
740	3.592126	-1.041674
741	2.734901	-3.760212
742	2.741362	-3.415933
743	3.382419	-10.993999
744	2.799966	-10.956112
745	4.341316	-7.84641
746	3.760241	-5.7848
747	4.404036	-6.192455
748	8.030093	-3.263261
749	7.102961	-3.091933
750	13.174501	-2.577888
751	13.328128	-1.487879
752	7.358377	-2.281407
753	13.030796	-2.140163
754	3.379109	-3.982052
755	-3.216005	-3.572539
756	-2.453895	-1.230101
757	-3.10694	-3.329449
758	-1.40125	0.693124
759	2.457277	0.722417
760	1.9236	8.279422
761	4.226996	7.821712
762	7.799753	7.982203
763	8.641202	6.188435
764	8.749225	4.25084
765	6.38348	2.612848
766	8.496096	2.518529
767	6.901688	2.098529
768	9.456809	0.698971
769	3.315961	1.968228
770	0.770838	5.417299
771	-7.024987	1.60368
772	-4.323426	-0.629815
773	1.470188	-1.60926
774	1.803096	2.138389
775	-0.133249	0.54155
776	1.733956	-1.842215
777	-1.255296	-5.594888
778	-5.209741	-9.227645
779	-6.718293	-7.181465
780	-5.552217	-5.515152
781	-3.818911	-0.131365
782	-3.3987	-4.079626
783	-3.293744	-2.52591
784	-3.574398	-2.199374
785	-1.190265	-0.837799
786	2.871306	-2.720579
787	2.554588	2.47081
788	-0.586533	1.9446
789	-1.263033	4.538153
790	-0.968434	1.891591
791	-1.708944	-2.942253
792	-3.153842	-3.458282
793	-4.12849	-3.176513
794	-4.398175	-3.381687
795	-5.074299	-8.465699
796	-1.590838	-8.617783
797	-7.06449	-9.507542
798	-0.100292	1.920355
799	1.083599	-1.672304
800	-1.90274	-2.283039
801	-0.553924	-1.896379
802	2.12571	-2.129893
803	4.872152	1.901379
804	1.836449	1.168351
805	-0.544198	2.521124
806	-0.851779	0.695597
807	-1.786834	0.081159
808	-2.298536	2.431286
809	-4.384141	3.170221
810	-0.665813	4.44983
811	3.958445	7.504798
812	4.330076	9.447716
813	2.294542	8.098989
814	6.222995	7.221436
815	-0.198374	2.92254
816	-0.641784	0.2883
817	3.450648	-0.450309
818	0.374189	-2.616199
819	1.171639	3.146651
820	1.893233	3.343936
821	1.318726	4.847118
822	1.893935	1.546236
823	0.834579	1.963703
824	1.143114	3.402797
825	-1.761127	3.820106
826	0.37842	3.385168
827	3.946621	3.740609
828	6.104096	5.409226
829	6.367882	6.464524
830	5.594798	7.42299
831	1.514775	4.756506
832	0.603896	6.841427
833	5.306814	4.595388
834	0.772383	3.984219
835	-2.355279	6.463484
836	-1.5935	1.5435
837	-4.362675	-1.017855
838	-5.930949	1.280332
839	-5.553927	1.235549
840	-2.942672	1.21849
841	-4.314443	0.174762
842	-3.799427	-0.272965
843	-2.407484	3.771403
844	1.743204	7.539422
845	1.294795	5.908877
846	2.829013	5.979194
847	1.171771	5.143009
848	-6.353341	7.03222
849	-6.461438	5.915664
850	-0.903202	6.587915
851	4.973637	3.708662
852	1.54662	5.27452
853	4.675767	2.435013
854	7.062899	-5.267085
855	-3.233141	-5.873716
856	-2.031116	-1.858842
857	-1.807156	0.47215
858	-6.113245	2.185599
859	-4.046841	4.217557
860	-6.630148	-1.766424
861	-2.946949	2.531077
862	-1.740674	4.604199
863	0.567295	6.13631
864	-0.32323	0.351245
865	-2.093151	6.00265
866	-2.401359	-5.039331
867	-2.540152	0.885762
868	-2.223964	0.608672
869	-1.909305	-4.283745
870	-1.415942	-5.853516
871	5.646022	1.750345
872	1.806819	3.106821
873	0.382162	3.94252
874	1.478328	7.605339
875	0.548041	4.163042
876	-3.387936	0.136115
877	-2.65322	-1.265946
878	-4.907478	5.419967
879	0.125819	3.227835
880	-1.98806	3.914323
881	-2.433463	4.261514
882	4.308892	2.579364
883	8.832882	0.547021
884	7.942979	3.498992
885	6.417517	7.354398
886	2.333009	8.148314
887	6.492161	7.164811
888	6.203803	5.312411
889	6.31898	5.487392
890	6.07258	6.751562
891	4.576352	5.366411
892	4.855948	-2.827586
893	3.044669	2.315724
894	2.933519	6.176828
895	1.6504	5.828922
896	-1.462734	4.946988
897	6.845265	1.917091
898	2.869323	-3.942079
899	3.809673	-4.845992
900	0.442487	-4.904931
901	0.340237	-5.03811
902	0.986543	-5.150044
903	3.600217	-1.825556
904	0.877008	1.227608
905	5.396862	0.709631
906	-5.894123	0.778654
907	4.6783	1.34452
908	6.871409	1.251546
909	2.285182	-0.045994
910	4.233588	0.880312
911	4.74615	-1.304427
912	-1.14541	-1.026141
913	1.907539	-1.042903
914	-0.95658	-1.873541
915	-1.150762	1.253992
916	-1.911254	2.172033
917	3.047863	0.338968
918	0.067649	-0.269644
919	0.641693	0.104026
920	-0.781225	-1.06055
921	-5.104352	-1.593714
922	-2.178863	-1.721441
923	3.619682	-3.461372
924	3.631012	0.137151
925	-2.521216	2.880192
926	-1.874775	0.190125
927	4.052503	0.445172
928	2.380916	0.46197
929	1.712244	1.311722
930	-1.807937	-0.229471
931	1.529087	3.937637
932	0.272798	6.274119
933	1.277198	4.779513
934	0.782517	2.514328
935	0.762731	4.645406
936	-4.208624	6.981038
937	-4.110837	4.794707
938	-0.759604	0.011146
939	0.467911	-1.204479
940	3.187844	-1.702405
941	-7.051798	-3.956469
942	-6.606826	-3.012532
943	-4.680432	-0.530772
944	-4.654179	-2.821021
945	-5.001841	-0.346302
946	-4.47015	0.306615
947	-2.836124	-2.353896
948	3.083709	-2.962624
949	9.664022	-5.00701
950	4.838126	0.690192
951	5.263167	-1.815814
952	0.385678	5.878075
953	3.885546	6.164714
954	2.282361	7.459906
955	1.988685	5.447056
956	5.700687	6.635956
957	2.096688	7.238943
958	5.416992	5.969444
959	5.30366	1.757274
960	1.637285	-3.34709
961	1.011979	-2.473679
962	-0.191611	-3.311144
963	2.395037	3.545965
964	0.083485	6.877256
965	0.185683	9.132906
966	1.350609	8.874716
967	2.44681	6.256921
968	4.591745	5.746227
969	7.007524	3.084545
970	7.065223	-0.15704
971	9.760743	-7.518153
972	6.894386	-2.67386
973	6.014761	-2.518457
974	6.23529	0.010483
975	4.929573	-1.811196
976	3.041092	-2.116347
977	7.23636	-0.028028
978	14.658126	-4.114844
979	19.044681	-7.678514
980	9.503136	-6.954989
981	16.684455	-5.312254
982	11.404722	-1.329405
983	15.079735	-2.85068
984	13.605765	1.875221
985	12.17013	2.52346
986	8.91421	-2.904648
987	3.09903	2.379581
988	3.85008	4.420482
989	-0.428918	0.908372
990	-8.968572	1.193806
991	-5.199574	-4.833439
992	-4.857907	3.681439
993	4.923077	4.089901
994	5.534421	1.435773
995	-1.29858	3.363064
996	-1.664377	5.663602
997	7.999132	3.904333
998	-1.273135	0.937049
999	6.063454	3.183836
1000	-2.318178	-2.574325
1001	-8.501657	0.144766
1002	-2.488314	4.431546
1003	2.876646	6.869708
1004	-4.532504	-3.602259
1005	-3.575778	0.415621
1006	-2.727954	1.639084
1007	-2.981304	-0.768006
1008	3.089817	5.883019
1009	-5.691047	5.662497
1010	-10.260595	6.370149
1011	-3.064752	6.000361
1012	3.976702	8.94726
1013	6.064547	0.64414
1014	5.541199	1.034994
1015	5.772201	3.666584
1016	2.112054	4.420369
1017	3.435445	0.443011
1018	3.691804	4.873718
1019	3.744409	5.172136
1020	7.099237	6.737646
1021	8.653612	4.132166
1022	10.316072	6.033005
1023	9.833243	5.259338
1024	9.783239	5.08645
1025	10.634886	5.444823
1026	10.612587	4.398009
1027	10.904887	7.491725
1028	10.772981	8.408338
1029	11.824017	8.236542
1030	12.024483	8.050461
1031	11.34378	7.001839
1032	10.02098	3.392605
1033	10.031633	2.92912
1034	8.702425	4.382143
1035	8.022151	5.756344
1036	5.5308	9.671408
1037	10.436231	8.749004
1038	10.42954	9.704438
1039	10.225626	5.936976
1040	10.699164	10.229076
1041	9.314638	7.028322
1042	10.071191	6.244277
1043	8.88065	9.904725
1044	7.505601	-6.667113
1045	8.466413	2.629399
1046	6.714073	6.285142
1047	7.176737	-5.800944
1048	4.917414	-8.712673
1049	7.409946	4.063292
1050	7.413708	-0.699266
1051	5.645728	4.167938
1052	8.695164	-0.144769
1053	7.903069	-0.89028
1054	10.378894	-0.579015
1055	11.029796	-0.098446
1056	10.175594	1.63418
1057	14.348905	-1.872854
1058	7.52389	-4.650701
1059	6.638085	-6.76477
1060	4.379561	-5.826213
1061	0.437669	-5.221695
1062	0.043478	-0.633064
1063	5.540461	-1.413855
1064	4.709703	0.589689
1065	5.746555	-3.246661
1066	4.58574	-6.109041
